LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,Parking,NumAdults,NumChildren,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,MealPlan_Meal Plan 1,MealPlan_Meal Plan 2,MarketSegment_Aviation,MarketSegment_Complementary,MarketSegment_Corporate,MarketSegment_Offline,BookingStatus
29,2017,9,12,0,1,0,2,0,0,0,0,76.5,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
19,2017,9,21,1,1,0,2,0,0,0,0,48.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
42,2018,10,10,1,0,0,2,0,0,0,0,126.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
22,2017,12,8,0,4,0,2,0,0,0,0,43.5,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
84,2018,11,20,2,0,0,2,0,0,0,0,71.28,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
9,2018,8,26,0,2,0,2,0,0,0,0,137.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
143,2018,8,25,0,3,0,2,0,0,0,0,100.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
2,2018,3,2,0,1,0,1,0,0,0,0,55.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
3,2018,4,15,0,2,0,2,0,0,0,0,146.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
10,2017,8,21,1,2,0,1,0,0,0,0,80.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
0,2018,12,10,0,1,0,2,0,0,0,0,133.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
100,2017,10,16,0,1,0,2,0,0,0,0,108.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
33,2018,8,26,0,1,0,1,0,0,0,0,149.4,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
138,2017,8,22,2,1,0,2,0,0,0,0,94.5,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
271,2018,9,21,0,3,0,2,0,0,0,0,101.33,1,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
7,2018,6,4,1,1,0,2,0,0,0,0,119.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
115,2018,2,27,2,2,0,1,0,0,0,0,61.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
81,2018,10,21,2,4,0,2,0,0,0,0,123.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
263,2018,10,21,0,2,0,2,0,0,0,0,110.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
275,2018,4,17,2,0,0,2,0,0,0,0,110.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
164,2018,10,4,2,5,0,2,0,0,0,0,82.28,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
24,2018,11,13,2,1,0,2,0,0,0,0,80.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
1,2018,11,17,0,3,0,1,0,0,0,0,95.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
53,2018,6,30,0,2,0,2,0,0,0,0,119.7,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
37,2018,6,17,0,2,0,2,0,0,0,0,96.3,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
265,2018,6,24,0,2,0,2,0,0,0,0,115.0,1,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
10,2017,11,6,0,2,0,2,0,0,0,0,83.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
161,2018,6,28,2,7,0,1,0,0,0,0,63.42,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
180,2018,10,10,1,2,0,1,0,0,0,0,120.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
23,2018,1,2,2,1,0,2,0,0,0,0,109.0,1,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
213,2018,6,7,0,3,0,2,0,0,0,0,130.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
60,2017,10,12,1,3,0,2,0,0,0,0,65.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
141,2018,8,22,1,3,0,3,0,0,0,0,135.45,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
76,2018,11,6,2,3,0,2,0,0,0,0,153.72,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
39,2018,6,21,0,3,0,1,0,0,0,0,94.5,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
186,2018,4,24,2,3,0,1,0,0,0,0,68.55,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
290,2018,6,17,1,2,0,2,0,0,0,0,72.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
14,2017,8,18,0,2,0,2,0,0,0,0,80.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
36,2018,10,25,0,3,0,2,0,0,0,0,85.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
83,2017,9,30,0,1,0,2,0,0,0,0,112.2,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
119,2018,4,4,1,3,0,2,0,0,0,0,71.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
64,2018,11,22,0,3,0,2,0,0,0,0,93.6,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
6,2018,4,11,1,1,0,1,0,0,0,0,88.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
301,2018,7,30,1,1,0,2,0,0,0,0,115.0,1,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
0,2017,11,12,0,1,1,1,0,0,0,0,79.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
33,2018,3,14,1,2,0,2,0,0,0,0,85.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
99,2018,2,19,0,1,0,1,0,0,0,0,81.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
34,2018,9,25,2,1,0,2,0,0,0,0,117.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
98,2018,12,5,1,1,0,2,0,0,0,0,93.6,3,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
257,2017,10,4,2,3,0,2,0,0,0,0,65.29,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
220,2018,12,21,1,4,0,3,0,0,0,0,104.55,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
72,2017,9,18,0,1,0,2,0,0,0,0,108.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
8,2018,3,11,1,2,0,2,0,0,0,0,124.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
66,2018,5,14,2,1,0,2,0,0,0,0,108.11,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
1,2017,12,31,0,1,1,2,0,0,0,0,135.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
79,2018,12,9,1,2,0,3,0,0,0,0,126.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
1,2017,10,13,0,1,0,1,0,1,0,2,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,Not Canceled
3,2017,11,26,0,1,0,1,0,0,0,0,79.0,1,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
2,2018,5,15,2,2,0,1,0,0,0,0,66.88,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
245,2018,6,17,0,2,0,2,0,0,0,0,75.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
82,2018,3,29,1,5,0,2,0,0,0,0,72.25,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
141,2018,10,6,1,3,0,2,0,0,0,0,80.75,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
47,2018,6,2,0,1,0,2,0,0,0,0,126.9,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
50,2018,2,29,1,0,0,2,0,0,0,0,76.5,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
298,2018,12,27,0,3,0,2,0,0,0,0,78.3,2,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
41,2018,3,13,2,1,0,2,0,0,0,0,85.67,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
15,2018,1,22,0,2,0,2,0,0,0,0,80.3,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
11,2018,11,5,0,1,0,2,0,0,0,0,140.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
257,2017,7,1,0,2,0,2,0,0,0,0,101.5,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
9,2017,11,22,2,1,0,1,0,1,0,4,65.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
109,2018,8,26,2,2,0,2,0,0,0,0,72.25,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
0,2018,9,1,0,1,0,2,0,0,0,0,99.63,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
14,2018,6,8,2,6,0,2,2,0,0,0,204.75,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
0,2017,9,28,1,0,0,1,0,0,0,0,40.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
168,2018,7,18,1,2,0,2,0,0,0,0,112.8,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
12,2018,1,7,2,3,0,2,0,0,0,0,87.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
1,2017,8,10,1,0,0,2,0,0,0,0,96.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
23,2018,3,2,0,4,0,2,0,0,0,0,85.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
7,2018,9,20,0,1,0,1,0,0,0,0,143.0,3,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
157,2018,12,8,0,3,0,2,0,0,0,0,68.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
2,2018,1,13,0,2,0,1,0,1,11,4,77.5,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
128,2018,10,11,0,3,0,2,0,0,0,0,118.8,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
0,2018,3,14,1,2,0,1,0,0,0,0,79.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
0,2017,12,30,0,1,0,2,0,0,0,0,117.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
216,2018,11,22,0,1,0,1,0,0,0,0,137.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Canceled
55,2018,4,6,0,1,0,2,0,0,0,0,104.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
349,2018,10,4,1,5,0,2,0,0,0,0,90.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
87,2018,10,10,1,3,0,2,1,0,0,0,135.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
68,2018,7,27,0,3,0,2,0,0,0,0,105.3,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
5,2018,6,14,0,3,0,1,0,1,0,1,104.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
134,2017,12,4,2,2,0,2,0,0,0,0,65.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
120,2017,12,29,0,3,0,2,0,0,0,0,72.25,2,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
43,2018,6,30,0,3,0,3,0,0,0,0,150.3,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
94,2018,12,6,0,3,0,2,1,0,0,0,109.8,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
75,2018,3,17,1,3,0,2,0,0,0,0,80.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
177,2018,10,30,2,3,0,2,0,0,0,0,68.68,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
180,2018,5,23,1,5,0,2,0,0,0,0,80.75,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
129,2018,6,2,0,3,0,2,0,0,0,0,126.9,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
4,2018,8,1,1,1,0,2,0,0,0,0,109.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
22,2018,9,15,0,2,0,2,1,0,0,0,200.75,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
232,2018,7,2,1,1,0,2,0,0,0,0,131.4,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
99,2018,2,19,0,1,0,1,0,0,0,0,80.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
23,2017,11,12,1,3,0,2,0,0,0,0,90.95,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
232,2018,8,22,1,4,1,3,0,0,0,0,167.95,2,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
301,2018,7,30,1,1,0,1,0,0,0,0,90.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
18,2018,12,18,2,2,0,2,0,0,0,0,68.07,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
5,2017,8,16,2,3,1,2,2,0,0,0,162.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
84,2018,5,19,2,5,0,2,0,0,0,0,106.25,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
237,2018,10,17,1,3,0,2,0,0,0,0,90.95,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
277,2018,9,5,2,5,0,1,0,0,0,0,79.57,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
37,2018,10,13,0,3,0,2,0,0,0,0,105.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
14,2017,10,24,2,3,0,2,0,0,0,0,103.84,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
121,2018,8,31,0,1,0,2,2,0,0,0,0.0,4,1.0,0.0,0.0,1.0,0.0,0.0,Not Canceled
5,2017,11,15,2,3,0,1,0,0,0,0,73.15,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
205,2018,8,4,1,3,0,2,0,0,0,0,80.75,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
169,2018,4,22,2,2,0,2,0,0,0,0,106.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
94,2018,6,30,0,2,0,3,0,0,0,0,146.7,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
95,2017,11,27,0,2,0,2,0,0,0,0,72.25,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
106,2018,8,20,2,1,0,3,0,0,0,0,141.9,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
179,2018,9,30,2,2,0,2,0,0,0,0,113.4,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
9,2018,1,27,0,2,0,2,0,0,0,0,72.8,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
59,2017,10,29,0,2,0,2,0,0,0,0,85.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
1,2018,12,29,0,1,0,2,2,0,0,0,208.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
28,2018,3,18,0,2,0,2,0,0,0,0,70.0,2,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
159,2017,12,29,0,4,0,2,0,0,0,0,70.5,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
25,2017,10,11,2,2,0,2,0,0,0,0,72.76,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
275,2018,10,1,2,1,0,2,0,0,0,0,106.2,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
21,2018,5,21,2,1,0,2,0,0,0,0,156.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
91,2018,10,17,1,2,0,1,0,0,0,0,102.06,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
6,2018,5,31,0,3,1,1,0,1,0,4,69.0,1,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
304,2018,11,3,0,3,0,2,0,0,0,0,89.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
40,2018,6,26,2,3,0,1,0,0,0,0,110.7,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
19,2017,10,13,0,4,0,2,0,0,0,0,126.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
80,2018,3,5,1,1,0,2,0,0,0,0,53.97,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
0,2018,12,11,1,0,0,3,0,0,0,0,138.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
0,2017,10,11,2,0,0,1,1,0,0,0,9.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
1,2018,7,23,0,1,0,2,0,0,0,0,160.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
301,2018,7,30,1,1,0,2,0,0,0,0,115.0,1,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
96,2018,2,13,1,1,0,2,0,0,0,0,67.5,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
5,2018,7,1,0,1,0,3,0,0,0,0,165.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
118,2018,6,6,1,2,0,1,0,0,0,0,110.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
16,2018,6,23,0,1,0,2,0,0,0,0,101.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
42,2017,11,4,0,3,0,2,0,0,0,0,60.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
11,2018,12,5,1,3,0,2,0,0,0,0,97.4,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
110,2018,5,2,1,3,0,2,0,0,0,0,101.58,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
25,2018,6,13,1,2,1,3,0,0,0,0,142.45,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
17,2018,3,17,0,2,0,1,0,0,0,0,70.0,1,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
30,2018,8,28,1,0,0,1,0,0,0,0,104.4,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
10,2018,3,18,0,2,0,2,0,0,0,0,118.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
35,2018,3,6,2,2,0,2,0,0,0,0,65.06,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
243,2017,9,1,0,3,0,2,0,0,0,0,65.29,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
31,2018,12,2,1,2,0,2,0,0,0,0,88.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
6,2018,6,8,0,1,0,2,0,0,0,0,110.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
305,2018,11,4,1,2,0,2,0,0,0,0,89.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
12,2018,8,19,0,2,1,2,0,0,0,0,187.5,1,0.0,1.0,0.0,0.0,0.0,0.0,Not Canceled
220,2018,9,17,2,1,0,2,0,0,0,0,156.0,1,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
8,2018,3,2,0,2,0,1,0,0,0,0,56.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
40,2018,7,26,0,1,0,1,0,0,0,0,95.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
4,2018,12,5,1,1,0,1,0,1,0,2,79.0,2,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
210,2017,10,8,1,3,0,2,0,0,0,0,72.75,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
114,2018,4,30,2,5,0,2,0,0,0,0,106.74,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
12,2018,5,30,1,1,0,2,0,0,0,0,120.35,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
24,2018,10,3,1,2,0,2,0,0,0,0,116.1,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
12,2018,12,3,2,2,0,2,0,0,0,0,76.29,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
22,2017,12,31,0,2,0,2,0,0,0,0,146.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
90,2018,5,1,2,0,0,2,0,0,0,0,80.75,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
119,2018,4,4,1,3,0,2,0,0,0,0,71.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
71,2018,6,14,0,3,0,1,0,0,0,0,120.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
16,2018,2,21,1,0,0,1,0,0,0,0,86.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
275,2018,6,4,1,1,0,2,0,0,0,0,62.8,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
91,2018,9,30,1,2,0,2,0,0,0,0,80.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
55,2018,8,16,0,3,0,3,0,0,0,0,168.3,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
4,2018,3,21,1,0,0,1,0,1,1,7,65.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
160,2018,7,5,0,1,0,3,0,0,0,0,96.9,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
41,2018,9,18,2,1,0,2,0,0,0,0,149.4,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
11,2018,1,20,0,4,0,2,0,0,0,0,69.5,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
2,2018,6,22,0,2,0,3,0,0,0,0,161.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
21,2018,3,17,0,2,0,2,0,0,0,0,79.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
23,2018,4,10,2,2,0,2,0,0,0,0,98.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
3,2017,9,5,0,1,0,2,0,0,0,0,143.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
2,2018,3,30,0,1,0,1,0,0,0,0,89.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
301,2018,7,30,1,1,0,2,0,0,0,0,115.0,1,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
381,2018,12,23,1,2,0,0,2,0,0,0,69.5,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
47,2017,8,18,0,2,0,1,0,0,0,0,100.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
70,2018,4,12,0,4,0,0,3,0,0,0,9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
122,2018,4,15,0,2,0,2,0,0,0,0,85.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
159,2018,8,3,2,6,0,2,0,0,0,0,99.45,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
248,2018,12,27,0,5,0,2,0,0,0,0,70.55,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
2,2018,1,23,0,1,1,1,0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,Not Canceled
36,2018,9,10,2,1,0,1,0,0,0,0,134.46,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
49,2018,3,6,2,1,0,2,0,0,0,0,69.5,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
5,2017,10,19,1,2,0,2,0,0,0,0,90.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
29,2018,11,16,0,3,0,1,0,0,0,0,67.5,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
98,2017,12,29,0,3,0,1,0,0,0,0,52.7,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
67,2018,6,26,2,0,0,3,0,0,0,0,132.3,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
66,2017,10,9,1,2,0,2,0,0,0,0,75.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
134,2018,7,2,2,2,0,2,0,0,0,0,93.08,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
275,2018,10,5,1,4,0,2,0,0,0,0,90.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
9,2018,10,20,0,1,1,2,0,1,0,1,12.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
1,2018,7,24,2,2,0,1,0,0,0,0,163.5,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
67,2018,10,3,2,5,0,2,0,0,0,0,85.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
92,2018,11,11,0,1,0,2,0,0,0,0,90.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
110,2017,12,9,0,4,0,2,0,0,0,0,70.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
275,2018,4,17,2,0,0,2,0,0,0,0,110.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
32,2017,11,20,0,2,0,1,0,0,0,0,73.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
35,2017,10,7,0,2,0,2,0,0,0,0,66.53,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
27,2018,12,14,1,4,1,2,0,0,0,0,138.2,3,0.0,1.0,0.0,0.0,0.0,0.0,Not Canceled
108,2017,12,21,1,3,0,2,0,0,0,0,72.25,3,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
8,2018,4,20,0,1,1,1,0,0,0,0,98.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
5,2017,12,9,0,3,0,2,0,0,0,0,58.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
50,2018,1,14,0,3,0,2,0,0,0,0,52.0,2,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
54,2018,4,27,0,3,0,2,0,0,0,0,78.77,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
207,2018,8,17,0,2,0,2,1,0,0,0,112.5,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
2,2017,11,18,0,2,0,2,0,0,0,0,107.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
26,2018,11,2,0,3,0,2,0,0,0,0,109.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
140,2017,12,29,0,3,0,2,0,0,0,0,72.25,2,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
0,2017,8,11,0,1,0,1,0,0,0,0,88.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
7,2018,9,7,0,3,0,2,0,0,0,0,149.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
77,2018,12,9,0,2,0,2,0,0,0,0,75.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
7,2018,11,14,1,2,0,2,0,0,0,0,111.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
39,2017,8,14,0,2,0,2,0,0,0,0,101.5,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
197,2018,12,21,1,4,0,3,0,0,0,0,160.6,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
0,2018,2,15,1,0,0,2,0,0,0,0,79.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
100,2018,4,25,1,2,0,2,0,0,0,0,81.2,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
